8.795, 6.29, 3.785, 1.28, 98.8, 96.295, 93.79, 91.285, 88.78, 86.275, 
83.77, 81.265, 78.76, 76.255, 73.75, 71.245, 68.74, 66.235, 63.73, 61.225, 
58.72, 56.215, 53.71, 51.205, 48.7, 46.195, 43.69, 41.185, 38.68, 36.175, 
33.67, 31.165, 28.66, 26.155, 23.65, 21.145, 18.64, 16.135, 13.63, 11.125, 
8.62, 6.115, 3.61, 1.105, 98.625, 96.12, 93.615, 91.11, 88.605, 86.1, 
83.595, 81.09, 78.585, 76.08, 73.575, 71.07, 68.565, 66.06, 63.555, 61.05, 
58.545, 56.04, 53.535, 51.03, 48.525, 46.02, 43.515, 41.01, 38.505, 36, 
33.495, 30.99, 28.485, 25.98, 23.4763, 20.9439, 18.4392, 15.9382, 13.4363, 10.9332, 
8.42853, 5.92353, 3.41853, 0.913534, 98.43, 95.925, 93.42, 90.915, 88.41, 85.905, 
83.3865, 80.8833, 78.3816, 75.8488, 73.3456, 70.8081, 68.3012, 65.7981, 63.2931, 60.7881, 
58.2831, 55.7781, 53.2731, 50.7681, 48.2631, 45.7581, 43.2531, 40.7481, 38.2431, 35.7381, 
33.2331, 30.7281, 28.2231, 25.7181, 23.2131, 20.7081, 18.2031, 15.6981, 13.1931, 10.6881, 
8.18313, 5.67813, 3.17313, 0.668129, 98.185, 95.68, 93.175, 90.67, 88.165, 85.66, 
83.155, 80.65, 78.145, 75.64, 73.135, 70.63, 68.125, 65.62, 63.115, 60.61, 
58.105, 55.6, 53.095, 50.59, 48.085, 45.58, 43.075, 40.57, 38.065, 35.56, 
33.055, 30.55, 28.045, 25.54, 23.035, 20.53, 18.025, 15.52, 13.015, 10.51, 
8.005, 5.5, 2.995, 0.49, 98.01, 95.505, 93, 90.495, 87.99, 85.485, 
82.98, 80.475, 77.97, 75.465, 72.96, 70.455, 67.95, 65.445, 62.94, 60.435, 
57.93, 55.425, 52.92, 50.415, 47.91, 45.405, 42.9, 40.395, 37.89, 35.385, 
32.88, 30.375, 27.87, 25.365, 22.86, 20.355, 17.85, 15.345, 12.84, 10.335, 
7.83, 5.325, 2.82, 0.315, 97.835, 95.33, 92.825, 90.32, 87.815, 85.31, 
82.805, 80.3041, 77.8038, 75.3016, 72.7984, 70.2922, 67.7608, 65.2594, 62.7249, 60.2249, 
57.7213, 55.2212, 52.7162, 50.2112, 47.7062, 45.2012, 42.6962, 40.1912, 37.6862, 35.1812, 
32.6762, 30.1712, 27.6662, 25.1612, 22.6562, 20.1512, 17.6462, 15.1412, 12.6362, 10.1312, 
7.62618, 5.12118, 2.61618, 0.111183, 97.63, 95.125, 92.62, 90.115, 87.61, 85.105, 
82.6, 80.095, 77.59, 75.085, 72.58, 70.075, 67.57, 65.065, 62.56, 60.055, 
57.55, 55.045, 52.54, 50.035, 47.53, 45.025, 42.52, 40.015, 37.51, 35.005, 
32.5, 29.995, 27.49, 24.985, 22.48, 19.975, 17.47, 14.965, 12.46, 9.955, 
7.45, 4.945, 2.44, 99.96, 97.455, 94.95, 92.445, 89.94, 87.435, 84.93, 
82.425, 79.92, 77.415, 74.91, 72.405, 69.9, 67.395, 64.89, 62.385, 59.88, 
57.375, 54.87, 52.365, 49.86, 47.355, 44.85, 42.345, 39.84, 37.335, 34.83, 
32.325, 29.82, 27.315, 24.81, 22.305, 19.8, 17.295, 14.79, 12.285, 9.78, 
7.275, 4.77, 2.265, 99.785, 97.28, 94.775, 92.27, 89.765, 87.26, 84.755, 
82.25, 79.745, 77.24, 74.735, 72.23, 69.725, 67.22, 64.715, 62.21, 59.705, 
57.2, 54.695, 52.19, 49.685, 47.18, 44.675, 42.17, 39.665, 37.16, 34.655, 
32.15, 29.645, 27.14, 24.635, 22.13, 19.625, 17.12, 14.615, 12.11, 9.605, 
7.1, 4.595, 2.09, 99.61, 97.105, 94.6, 92.095, 89.59, 87.085, 84.58, 
82.075, 79.57, 77.065, 74.56, 72.055, 69.55, 67.045, 64.54, 62.035, 59.53, 
57.025, 54.52, 52.015, 49.51, 47.005, 44.5, 41.995, 39.49, 36.985, 34.48, 
31.975, 29.47, 26.965, 24.46, 21.955, 19.45, 16.945, 14.44, 11.935, 9.43, 
6.925, 4.42, 1.915, 99.435, 96.93, 94.425, 91.92, 89.415, 86.91, 84.405, 
81.9, 79.395, 76.89, 74.385, 71.88, 69.375, 66.87, 64.365, 61.86, 59.355, 
56.85, 54.345, 51.84, 49.335, 46.83, 44.325, 41.82, 39.315, 36.81, 34.305, 
31.8, 29.295, 26.79, 24.285, 21.78, 19.275, 16.77, 14.265, 11.76, 9.255, 
6.75, 4.245, 1.74, 99.26, 96.755, 94.25, 91.745, 89.24, 86.735, 84.23, 
81.725, 79.22, 76.715, 74.21, 71.705, 69.2, 66.695, 64.19, 61.685, 59.18, 
56.675, 54.17, 51.665, 49.16, 46.655, 44.15, 41.645, 39.14, 36.635, 34.13, 
31.625, 29.12, 26.615, 24.11, 21.605, 19.1, 16.595, 14.09, 11.585, 9.08, 
6.575, 4.07, 1.565, 99.085, 96.58, 94.075, 91.57, 89.065, 86.56, 84.055, 
81.55, 79.045, 76.54, 74.035, 71.53, 69.025, 66.52, 64.015, 61.51, 59.005, 
56.5, 53.995, 51.49, 48.985, 46.48, 43.975, 41.47, 38.965, 36.46, 33.955, 
96.885, 93.545, 90.205, 86.5522, 81.5133, 76.4737, 71.4612, 66.4575, 61.4011, 57.1144, 
54.5846, 52.0527, 49.5511, 47.0211, 44.5175, 42.017, 39.4869, 36.9801, 34.4685, 31.9662, 
29.4646, 26.9643, 24.4593, 21.9437, 19.4121, 16.8675, 14.349, 11.8213, 9.28933, 6.78581, 
4.25331, 1.72497, -0.0236266, -0.0236266, -0.0236266, 97.4975, 94.9651, 92.4348, 89.9071, 87.4049, 
84.9024, 82.4006, 79.8996, 77.3752, 74.8735, 72.3416, 69.8285, 67.3274, 64.8122, 62.2852, 
59.7778, 57.248, 54.7443, 51.5966, 48.2566, 44.12, 39.11, 34.1, 29.09, 24.08, 
19.07, 14.06, 9.04997, 4.03997, -3.1835e-05, -3.1835e-05, -3.1835e-05, -3.1835e-05, -3.1835e-05, -3.1835e-05, 
-3.1835e-05, -3.1835e-05, -3.1835e-05, -3.1835e-05, 95.185, 90.1808, 85.1694, 80.1153, 75.0543, 70.0455, 
64.9835, 59.971, 54.9696, 49.959, 44.8992, 39.895, 36.9279, 34.4269, 31.8987, 29.3974, 
26.8886, 24.3622, 21.8608, 19.3521, 16.8273, 14.3265, 11.8232, 9.29079, 6.78886, 4.258, 
1.72707, -0.0205944, -0.0205944, -0.0205944, -0.0205944, -0.0205944, -0.0205944, -0.0205944, -0.0205944, -0.0205944, 
-0.0205944, -0.0205944, -0.0205944, 99.034, 96.533, 94.0301, 91.53, 89.0296, 86.4966, 83.9931, 
81.4921, 78.9901, 76.4598, 73.9271, 71.397, 68.8959, 66.3649, 63.8627, 61.3623, 58.8618, 
56.3329, 53.8012, 51.2999, 48.7964, 46.2914, 43.7864, 41.2814, 38.7764, 36.2629, 33.7579, 
31.2303, 28.7294, 26.2003, 23.6955, 21.1905, 18.6855, 16.1805, 13.6755, 11.1705, 8.66549, 
6.16049, 3.65549, 1.15049, 98.67, 96.165, 93.66, 91.155, 88.65, 86.145, 83.6299, 
81.1287, 78.5985, 76.0956, 73.5652, 71.0562, 68.5546, 66.0496, 63.5446, 61.0396, 58.5346, 
56.0296, 53.5246, 51.021, 48.5159, 45.9839, 43.458, 40.9565, 38.4243, 35.8943, 33.365, 
30.8628, 28.3317, 25.2859, 21.9459, 18.6059, 13.6726, 8.66258, 3.65258, -0.00741523, -0.00741523, 
-0.00741523, 97.89, 92.88, 87.87, 82.8453, 77.7925, 72.7725, 67.7125, 62.7048, 59.4204, 
56.9203, 54.4201, 51.8921, 49.3892, 46.8861, 44.3842, 41.8836, 39.3704, 36.8693, 34.3555, 
31.8553, 29.3544, 26.8418, 24.3415, 21.8276, 19.3119, 16.8002, 14.2994, 11.7956, 9.29326, 
96.8982, 93.5582, 90.2243, 86.8763, 83.5417, 79.7846, 74.7841, 69.7544, 64.7532, 59.7529, 
54.7512, 49.7412, 44.7058, 39.6758, 34.6687, 29.6681, 24.6666, 19.634, 14.6009, 9.56888, 
4.56871, -0.0302785, -0.0302785, -0.0302785, -0.0302785, -0.0302785, -0.0302785, -0.0302785, -0.0302785, -0.0302785, 
-0.0302785, -0.0302785, 96.9388, 93.9996, 91.4979, 88.9953, 86.487, 83.9705, 81.4667, 78.9646, 
76.4628, 73.9599, 71.4415, 68.9313, 66.4143, 63.9115, 61.3945, 58.8804, 55.5404, 52.2004, 
48.8604, 45.5204, 42.1804, 38.8404, 35.5004, 32.1604, 28.807, 25.4713, 22.1352, 17.9147, 
12.9093, 7.90902, 2.88325, -0.00550276, -0.00550276, -0.00550276, -0.00550276, -0.00550276, -0.00550276, -0.00550276, 
-0.00550276, -0.00550276, -0.00550276, -0.00550276, 95.7984, 90.7771, 85.7497, 80.724, 75.6928, 70.6663, 
65.6427, 60.613, 55.5865, 50.5617, 45.5269, 40.5008, 35.474, 30.4478, 25.4206, 20.393, 
15.3672, 10.3403, 5.31036, 0.282799, -0.0351694, -0.0351694, 97.9405, 92.9144, 87.8856, 82.861, 
77.8346, 72.8082, 67.7789, 62.755, 57.728, 52.6987, 47.6727, 44.4221, 41.908, 39.3965, 
